,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
162,243368521122332672,RT @Reuters: CARIBBEAN-WIDE TSUNAMI WATCH IN EFFECT AFTER COSTA RICAN QUAKE - PACIFIC TSUNAMI WARNING CENTER,Media,['Advice'],Related and informative
163,243368546271383552,"RT @Ferminius: Terremoto de 7,9 grados en Costa Rica. Alerta de tsunami para la costa del Pacífico: Nicaragua, México, Perú, Colombia, C ...",Media,['Advice'],Related and informative
164,243368625963163649,RT @monterocnn: Advertencia de tsunami en #CostaRica Panamá Nicaragua El Salvador Honduras México Colombia Ecuador Guatemala Ecuador y Perú,Media,['Advice'],Related and informative
165,243368676298993666,Earthquake of 7.6 hits Costa Rica... Tsunami warning!,Media,['Advice'],Related and informative
166,243368680522674177,"Esta activada la herradura del pacífico y el circulo de fuego, salvese quien pueda. #CostaRica",Outsiders,['Advice'],Related - but not informative
167,243368693072023552,Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after a 7.6-mag... http://t.co/NyfZ4eSU,Outsiders,['Advice'],Related and informative
168,243368793773068289,For my friends in Hawaii.. just in case.. 7.9 mag. Quake off of Costa Rica prompted this...http://t.co/YOXlVpn4 - http://t.co/YOXlVpn4,Outsiders,['Advice'],Related and informative
169,243368944747028481,"Terremoto de 7,9 grados sacude Costa Rica: alerta de tsunami - Terra Chile  http://t.co/blMH3RMk vía @TerraChile",Media,['Advice'],Related and informative
170,243368961511677953,Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after a 7.6-mag... http://t.co/i98cKt0n,Media,['Advice'],Related and informative
171,243368990876004352,"Centro Advertencia Tsunamis Pacífico retira alerta tsunami para Caribe tras #sismo  #CostaRica, mantiene advertencia región costa Pacifico",Outsiders,['Advice'],Related and informative
172,243369045406130176,"RT @europapress_es: Aviso de tsunami en el Caribe tras un terremoto de 7,9 cerca de Costa Rica - http://t.co/dcMVAOyL",Media,['Advice'],Related and informative
173,243369137693405184,RT @Armada_Chile: Informamos que hubo un terremoto 7.9 richter en Costa Rica y se establece Alerta de tsunami para las costas de Chile.  ...,Government,['Advice'],Related and informative
174,243369179615485952,RT @omarhUN: ÚLTIMO: Terremoto de 7.9 grados Richter en Costa Rica. Emitida alerta de tsunami,Media,['Advice'],Related and informative
175,243369246757904385,RT @Radio_Riquelme: @Reuters Pacific Tsunami Warning Center keeps warning for Pacific coastal region following Costa Rica earthquake htt ...,Media,['Advice'],Related and informative
176,243369292882640896,Tsunami alert as 7.6 quake strikes off Costa Rica http://t.co/hdLdomOB,Media,['Advice'],Related and informative
177,243369309638885378,RT @Cooperativa: SHOA emitió alerta de tsunami para costa chilena tras terremoto en Costa Rica http://t.co/Lon2B2Y5,Media,['Advice'],Related and informative
178,243369515159781376,@lacronicadehoy: Emiten alerta de tsunami en Chile tras terremoto en Costa Rica http://t.co/nUrLEYLQ / cc @pamelalopezr :( salu2 hermosa,Media,['Advice'],Related and informative
179,243369645195792384,CNN news Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after ... http://t.co/2HehvYYZ,Media,['Advice'],Related and informative
180,243369695535841281,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,['Advice'],Related and informative
181,243369766834814976,RT @xfgarciax: #Panama Un Temblor de 7.9 se registro en Costa Rica.  Alerta de Tsunami para el Caribe.  @DavisZone @la_cascara,Media,['Advice'],Related and informative
182,243369779409346561,"El Terremoto de 7.6 fue será de Liberia, Costa Rica en la costa del Pacifico",Outsiders,['Advice'],Related and informative
183,243369833931104256,RT @CBSNews: Magnitude 7.6 quake hits Costa Rica. LATEST DETAILS (including active tsunami warnings): http://t.co/FuS54wrA,Media,['Advice'],Related and informative
184,243369917829758976,RT @teleamazonasec: Terremoto de 7.9 grados en Costa Rica. Hay alerta de tsunami http://t.co/GnIL6qC6,Media,['Advice'],Related and informative
185,243369976533241856,"Brother, hubo temblor en Costa Rica y por lo que he leido, hay probabilidad de tsunami y uno de los paises q serian afectado es Ecuador :s",Outsiders,['Advice'],Related and informative
186,243370014315532289,RT @T13Noticias: Existe advertencia de Tsunami para Amércia Central por terremoto ocurrido en Costa Rica a las 8:42 hora local.,Media,['Advice'],Related and informative
187,243370144330563584,"Strong earthquake hits Costa Rica: A powerful earthquake of 7.9 magnitude rocks north-west Costa Rica, triggerin... http://t.co/iZDGq70x",Media,['Advice'],Related and informative
188,243370156884103168,"RT @CNNChile: [ACTUALIZADO] Terremoto de 7,6° sacudió a Costa Rica. Onemi mantiene la alerta de tsunami para las costas de Chile. http:/ ...",Media,['Advice'],Related and informative
189,243370341437681665,"RT @CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil: http: ...",Media,['Advice'],Related and informative
190,243370358244274176,"Strong 7.9 quake hits Costa Rica, tsunami warning issued - Yahoo! News http://t.co/IgSLlNPo via @YahooNews",Media,['Advice'],Related and informative
191,243370475663806464,"Strong 7.9 quake hits Costa Rica, tsunami warning issued. http://t.co/5paIoWUj",Outsiders,['Advice'],Related and informative
192,243370588922585089,"@CNNEE: Cancelan alerta d tsunami activada de #Centroamérica a #Brasil tras fuerte sismo de 7,6 q sacudió #CostaRica: http://t.co/d67FhANJ",Media,['Advice'],Related and informative
193,243370794430918657,RT @eltipografo: SHOA entregó horarios de arribo a Chile de oleaje por terremoto en Costa Rica http://t.co/4BCLI9DO,Media,['Advice'],Related and informative
194,243370916065705984,RT @KikeYanez510: RT @KTVU: #BREAKING A magnitude 7.9 Earthquake has struck off the coast of Costa Rica. A tsunami watch is in effect fo ...,Media,['Advice'],Related and informative
195,243371167740747776,"Pura Vida... RT @EliteDaily: Powerful earthquake hits northern Costa Rica, triggers tsunami warning- http://t.co/sgyaU24e",Media,['Advice'],Related and informative
196,243371243221426176,"RT @abc7newsBayArea: #BREAKING: 7.9 earthquake hits off the coast of Costa Rica, tsunami watch in effect.",Media,['Advice'],Related and informative
197,243371310347075585,"RT @ActualidadRT: URGENTE #Terremoto de 7,9 grados sacude la costa de Costa Rica. Existe alerta de #tsunami para la costa del Pacífico h ...",Media,['Advice'],Related and informative
198,243371398410694657,"RT @europapress_es: Aviso de tsunami en el Caribe tras un terremoto de 7,9 cerca de Costa Rica - http://t.co/m1VWGF7q",Media,['Advice'],Related and informative
199,243371469718028288,"RT @ROZAMORA: Magnitud terremoto en Costa Rica es de 7,6 y se levantan las alertas de tsunami. El SHOA dará posible comunicado.",Not applicable,['Advice'],Related and informative
200,243371511673651200,"Alerta de tsunami incluye a Colombia, tras terremoto de 7,6 grados en Costa Rica.",Media,['Advice'],Related and informative
201,243371511673671680,RT @TerraChile: [NACIONAL] Alerta de tsunami en Chile por terremoto 7.9 en Costa Rica http://t.co/EwgrYYUl,Media,['Advice'],Related and informative
202,243371557819396096,RT @g1: Forte terremoto atinge a Costa Rica e gera alerta de tsunami. Ainda não informações sobre vítimas ou danos http://t.co/Rv2X5PNH,Media,['Advice'],Related and informative
203,243371624919879681,"RT @CNNEE: URGENTE: Un terremoto de magnitud 7,9 sacudió #CostaRica, según el Servicio Geológico de Estados Unidos. http://t.co/VThN0aU8",Media,['Advice'],Related and informative
204,243371750748995587,"Ministro Hinzpeter por terremoto en Costa Rica, en Arica 17:23 estaría llegando el Tsunami",Outsiders,['Advice'],Related and informative
205,243371796869545987,"RT @GDACS: Red #earthquake alert (7.9M,depth:20km) in #Costa Rica (Bejuco) 5/9 14:42UTC, Pop100km:450000, tsunami 316cm: ,Sßmara http:// ...",Media,['Advice'],Related and informative
206,243371830436581376,"RT @Emol: Terremoto 7,9 Richter sacude Costa Rica y genera alerta de tsunami. Ampliaremos  http://t.co/h7EDFydh",Media,['Advice'],Related and informative
207,243371880743043072,"RT @ElPeriodista: Terremoto de 7,9 grados Richter en Costa Rica provoca alerta de tsunami preventiva para costas chilenas - http://t.co/ ...",Media,['Advice'],Related and informative
208,243371960455815168,#Tsunami warning issued for Central America and parts of South America after 7.6 magnitude quake in Costa Rica. http://t.co/hNrbnFkk,Media,['Advice'],Related and informative
209,243371989832695808,"RT @Reuters: Chile Interior Minister Hinzpeter says not yet issuing evacuation order for country's coastline following Costa Rica quake, ...",Media,['Advice'],Related and informative
210,243372002382057472,"RT @CNNweather: #Tsunami Warnings remain in effect for Costa Rica, Panama, and Nicaragua after the now 7.6M quake: http://t.co/4jg0FjYJ",Media,['Advice'],Related and informative
211,243372052730482690,"RT @A3Noticias: ÚLTIMA HORA: Aviso de tsunami en el Caribe tras un terremoto de 7,9 cerca de Costa Rica http://t.co/e0GvP2FA",Media,['Advice'],Related and informative
212,243372056903815168,RT @LisaDCNN: QUAKE UPDATE: CNN reporting that all Tsunami warnings have been reduced for the Costa Rica quake.,Media,['Advice'],Related and informative
213,243372182737154048,"RT @CNNweather: #Tsunami Warnings remain in effect for Costa Rica, Panama, and Nicaragua after the now 7.6M quake: http://t.co/4jg0FjYJ",Media,['Advice'],Related and informative
214,243372316963254273,[ #COSTARICA #TSUNAMI ADVISORY ]: NO TSUNAMI WAVES REPORTED YET--BE ON ALERT! PRECAUTIONARY EVACUATION RECOMMENDED! #Earthquake #PTWC,Media,['Advice'],Related and informative
215,243372535067049984,コスタリカ (Costa Rica) es #TT en Japón por el terremoto de 7.6 con alerta de tsunami que ha sucedido hace unos minutos.,Media,['Advice'],Related and informative
216,243372568617304064,RT @AP: BREAKING: Powerful magnitude-7.9 earthquake reported in Costa Rica.,Media,['Advice'],Related and informative
217,243372988072853504,RT @Capital967: #ENVIVO: Descartan riesgo de tsunami para Perú tras terremoto de 7.6 en #Costa Rica http://t.co/LaAihPFp,Media,['Advice'],Related and informative
218,243373109699289088,RT @PublimetroChile: Hinzpeter descarta por ahora una evacuación ante posible tsunami por terremoto en Costa Rica --&gt; http://t.co/Chh ...,Media,['Advice'],Related and informative
219,243373273251983363,"Terremoto de magnitud 7,6 sacude Costa Rica http://t.co/VqaIoY2w #cnn vía @CNNEE #fb",Media,['Advice'],Related and informative
220,243373340386025473,RT @nbcnightlynews: Just in: USGS reports 7.9 magnitude earthquake off the coast of Costa Rica. Tsunami watch issued for the Caribbean.,Media,['Advice'],Related and informative
221,243373520753664000,"@ReutersLatam: Centro Advertencia Tsunamis Pacífico retira alerta tsunami para Caribe tras #sismo #CostaRica, mantiene advertencia r ... ☁",Media,['Advice'],Related and informative
222,243373562663161856,"RT @Disarm: USGS: Major earthquake hits #CostaRica, tsunami warning issued. http://t.co/fF1uny0U @nbcnews #LatinAmerica",Media,['Advice'],Related and informative
223,243373579448754177,"“@BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center  @Reuters” @DanielrBarron",Media,['Advice'],Related and informative
224,243373860462927873,RT @Elperiodiquito: Chile emite alerta de tsunami para sus costas tras terremoto de Costa Rica  http://t.co/WJ3ZoF00,Media,['Advice'],Related and informative
225,243374107939459072,Earthquake of 7.6 hits Costa Rica. Tsunami warning,Outsiders,['Advice'],Related and informative
226,243374430917632000,"RT @Ricbelon: Alerta de tsunami incluye a Colombia, tras terremoto de 7,6 grados en Costa Rica.",Outsiders,['Advice'],Related and informative
227,243374468628623360,Alerta de tsunami en el sur por terremoto de Costa Rica,Media,['Advice'],Related and informative
228,243374556729982977,"RT @Meganoticiascl: SISMO Terremoto 7,6 grados Richter se registró en Costa Rica. SHOA  confirma alerta de tsunami para Chile http://t.c ...",Media,['Advice'],Related and informative
229,243374737064071168,"Alerta de tsunami tras un terremoto de 7,9 cerca de Costa Rica - EcoDiario.es http://t.co/IzxTOHX4",Media,['Advice'],Related and informative
230,243374766453583873,"Terremoto de magnitud 7,6 sacude Costa Rica http://t.co/G8iH9JtS #cnn vía @CNNEE Alerta de tsunami",Media,['Advice'],Related and informative
231,243374800008011777,"RT @NoticiasCaracol: ÚLTIMA HORA Alerta de tsunami incluye a Colombia, tras terremoto de 7,6 grados en Costa Rica.",Media,['Advice'],Related and informative
232,243374896451813376,"RT @CNNChile: [ACTUALIZADO] Terremoto de 7,6° sacudió a Costa Rica. Onemi mantiene la alerta de tsunami para las costas de Chile. http:/ ...",Media,['Advice'],Related and informative
233,243374925816139776,Forte terremoto atinge a Costa Rica e gera alerta de tsunami http://t.co/dWyp7cVG,Outsiders,['Advice'],Related and informative
234,243374938428428289,"Terremoto 7,6 Richter sacude Costa Rica: alerta de tsunami - Terra Chile  http://t.co/sf6cNwN3 vía @TerraChile",Media,['Advice'],Related and informative
235,243374976139403264,"RT @CNNEE: Cancelan alerta de tsunami activada desde #Centroamérica hasta #Brasil tras fuerte sismo de 7,9 que sacudió #CostaRica: http: ...",Media,['Advice'],Related and informative
236,243375215231512576,RT @VeroLinaresC: @Capital967 Capitán de la Marina descarta riesgo de tsunami para Perú tras terremoto de 7.6 en #Costa Rica http://t.c ...,Media,['Advice'],Related and informative
237,243375504625905664,RT @ninaism: Caribbean tsunami alert issued after powerful 7.9-magnitude quake rocks Costa Rica.,Media,['Advice'],Related and informative
238,243375571747360768,RT @RDLKid: @springrose12 @HDNER Tsunami warning in Caribbean cancelled following Costa Rican earthquake; was meant for Pacific Ocean,Media,['Advice'],Related and informative
